id,corpus,src
3666,sand_test1 | English,my name is sandipan
1496,घर BL L1 | English,my grandfather keeps his stick in the corner
1495,घर BL L1 | English,i hang my clothes on the hook
1494,घर BL L1 | English,this is where we wash our face and hands
1493,घर BL L1 | English,we take off our shoes here
1492,घर BL L1 | English,i live here with my whole family
1491,घर BL L1 | English,this is my home
1490,चाँद का तोहफ़ा BL L1 | English,do you think the sun needs a hat
1489,चाँद का तोहफ़ा BL L1 | English,we were happy
1488,चाँद का तोहफ़ा BL L1 | English,"that night , both the moon and i wore our caps and smiled"
1487,चाँद का तोहफ़ा BL L1 | English,"the moon sent it , she said"
1486,चाँद का तोहफ़ा BL L1 | English,"after school the next day , my mother gave me a shiny new red cap"
1485,चाँद का तोहफ़ा BL L1 | English,i had to smile too
1484,चाँद का तोहफ़ा BL L1 | English,the moon smiled happily
1483,चाँद का तोहफ़ा BL L1 | English,it tried on my cap
1482,चाँद का तोहफ़ा BL L1 | English,it looked at my cap on the old tree
1481,चाँद का तोहफ़ा BL L1 | English,"later that night , the moon came up"
1480,चाँद का तोहफ़ा BL L1 | English,and i did not eat my dinner
1479,चाँद का तोहफ़ा BL L1 | English,i cried a lot
1478,चाँद का तोहफ़ा BL L1 | English,my cap got stuck on a branch of the old tree
1477,चाँद का तोहफ़ा BL L1 | English,it blew my cap away
1476,चाँद का तोहफ़ा BL L1 | English,"on the way home , a very strong wind came"
1475,चाँद का तोहफ़ा BL L1 | English,the baby got sugar candy
1474,चाँद का तोहफ़ा BL L1 | English,mother bought me a bright blue cap
1473,चाँद का तोहफ़ा BL L1 | English,papa bought brother fancy glasses
1472,चाँद का तोहफ़ा BL L1 | English,all of us went to the state fair
1454,Turtle Story BL L4 | Hindi,वह एक विशालकाय कछुआ था - इतना बड़ा तो मैंने कभी नहीं देखा था
1453,Turtle Story BL L4 | Hindi,डर के मारे मैंने ऊपर देखा
1452,Turtle Story BL L4 | Hindi,एक बहुत बड़ी छाया ने मुझे ढक लिया
1451,Turtle Story BL L4 | Hindi,फिर एकाएक अँधेरा छा गया
1450,Turtle Story BL L4 | Hindi,लेकिन मुझे कैसे पता चलेगा कि वह कहाँ है
1449,Turtle Story BL L4 | Hindi,"कितने ही रंग - बिरंगे , चमकीले प्राणियों का घर - क्लाउन मछली जैसे प्यारे और स्कॉरपियन मछली जैसे ज़हरीले जंतु रहते थे वहाँ"
1448,Turtle Story BL L4 | Hindi,सब कहते थे कि रीफ़ सागर का परीलोक है
1447,Turtle Story BL L4 | Hindi,बहुत सारे कछुए रहते थे वहाँ
1446,Turtle Story BL L4 | Hindi,प्रवालभित्ति या रीफ़ के बारे में मैंने कैसी - कैसी मज़ेदार कहानियाँ सुनी थीं
1445,Turtle Story BL L4 | Hindi,बाहर की दुनिया की सैर करना चाहती थी
1444,Turtle Story BL L4 | Hindi,लेकिन अब मैं बड़ी भी तो हो रही थी
1443,Turtle Story BL L4 | Hindi,बहुत मज़ा आ रहा था
1442,Turtle Story BL L4 | Hindi,बेड़े पर मेरा जीवन किसी विश्व - यात्रा से कम नहीं था
1441,Turtle Story BL L4 | Hindi,इस बेड़े पर मैं सालों - साल रहने वाली थी - सुखी और सुरक्षित
1440,Turtle Story BL L4 | Hindi,मैंने राहत की साँस ली और चढ़ गई बेड़े पर
1439,Turtle Story BL L4 | Hindi,"इस बेड़े पर समुद्र में रहने वाले छोटे - बड़े जीव - जंतु सवार रहते हैं , वर्षों सागर की सैर करते हैं जैसे किसी ख़ास वक्त का इंतज़ार कर रहे हों"
1438,Turtle Story BL L4 | Hindi,शैवाल और बहती हुई लकड़ी का यह बेड़ा न जाने कहाँ से चला आ रहा है
1437,Turtle Story BL L4 | Hindi,तभी मुझे समुद्री शैवाल का एक बेड़ा दिखाई दिया
1436,Turtle Story BL L4 | Hindi,तैरते - तैरते थक गई थी मैं
1435,Turtle Story BL L4 | Hindi,आगे - आगे मैं और पीछे - पीछे बड़े - बड़े दाँतों का वह जबड़ा
1434,Turtle Story BL L4 | Hindi,तब तो मानो मैं सर पर पैर रख कर तैरने लगी
1433,Turtle Story BL L4 | Hindi,१ ( फ़्लिपर ) कछुए के पर जिनके सहारे वह पानी में तैरता है
1432,Turtle Story BL L4 | Hindi,शायद वह यही सोच रही थी
1431,Turtle Story BL L4 | Hindi,आज तो नन्हे कछुए का शोरबा मिलेगा खाने में
1430,Turtle Story BL L4 | Hindi,भई वाह
1429,Turtle Story BL L4 | Hindi,जब उसकी नज़र मुझ पर पड़ी तो उसकी बाँछें खिल गईं
1428,Turtle Story BL L4 | Hindi,मेरा शक सही था
1427,Turtle Story BL L4 | Hindi,बहुत भूखी लगती थी वह
